restaurantId,outletId,restaurantName,category,priceLevel,website,status,displayOrder,images
castel-romano-signorvino,castel-romano,Signorvino,Food • Food Market,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-castel-romano/food-drink/signorvino/,active,8,
castel-romano-starbucks,castel-romano,Starbucks,Restaurants & Cafés • Café,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-castel-romano/food-drink/starbucks/,active,9,
castel-romano-venchi,castel-romano,Venchi,Restaurants & Cafés • Ice cream,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-castel-romano/food-drink/venchi/,active,10,
fidenza-koi-sushi,fidenza-village,Koi Sushi,Sushi,€€,https://www.thebicestercollection.com/fidenza-village/en/dine/koi-sushi/,active,1,
fidenza-lievita,fidenza-village,Lievità,Restaurant,€€,https://www.thebicestercollection.com/fidenza-village/en/dine/lievita/,active,2,
fidenza-lindt,fidenza-village,Lindt,Chocolate • Cafe,€€,https://www.thebicestercollection.com/fidenza-village/en/dine/lindt/,active,3,
fidenza-panino-giusto,fidenza-village,Panino Giusto,Restaurant,€€,https://www.thebicestercollection.com/fidenza-village/en/dine/panino-giusto/,active,4,
fidenza-parma-menu,fidenza-village,Parma Menù,Restaurant,€€,https://www.thebicestercollection.com/fidenza-village/en/dine/parma-menu/,active,5,
fidenza-signorvino,fidenza-village,Signorvino,Restaurant,€€,https://www.thebicestercollection.com/fidenza-village/en/dine/signorvino/,active,6,
fidenza-venchi,fidenza-village,Venchi,Chocolate • Gelato,€€,https://www.thebicestercollection.com/fidenza-village/en/dine/venchi/,active,7,
la-reggia-artisti-del-gusto,la-reggia,Artisti del Gusto,Restaurants & Cafés,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-la-reggia/food-drink/artisti-del-gusto/,active,1,
la-reggia-burger-king,la-reggia,Burger King,Restaurants & Cafés,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-la-reggia/food-drink/burger-king/,active,2,
la-reggia-farinella,la-reggia,Farinella,Restaurants & Cafés,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-la-reggia/food-drink/farinella/,active,3,
la-reggia-la-piadineria,la-reggia,La Piadineria,Quick Service • Restaurants & Cafés,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-la-reggia/food-drink/la-piadineria/,active,4,
la-reggia-poke-house,la-reggia,Poke House,Quick Service • Restaurants & Cafés,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-la-reggia/food-drink/poke-house/,active,5,
la-reggia-re-nero-caffe,la-reggia,Re Nero Caffè,Restaurants & Cafés • Food • Café,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-la-reggia/food-drink/re-nero-caffe/,active,6,
la-reggia-rossopomodoro,la-reggia,Rossopomodoro,Restaurants & Cafés,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-la-reggia/food-drink/rossopomodoro/,active,7,
la-reggia-starbucks,la-reggia,Starbucks,Restaurants & Cafés • Café,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-la-reggia/food-drink/starbucks/,active,8,
noventa-bistrot,noventa,Bistrot,Restaurants & Cafés,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-noventa-di-piave/food-drink/bistrot/,active,1,
noventa-bollicineandco,noventa,Bollicine&Co.,Restaurants & Cafés • Café,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-noventa-di-piave/food-drink/bollicine-co/,active,2,
noventa-bonetti,noventa,Bonetti,Restaurants & Cafés • Café • Ice cream,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-noventa-di-piave/food-drink/bonetti/,active,3,
noventa-farinella,noventa,Farinella,Restaurants & Cafés,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-noventa-di-piave/food-drink/farinella/,active,4,
noventa-hamericas,noventa,Hamerica's,Restaurants & Cafés,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-noventa-di-piave/food-drink/hamericas/,active,5,
noventa-jodys,noventa,Jody's,Restaurants & Cafés • Café,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-noventa-di-piave/food-drink/jodys/,active,6,
noventa-la-piadineria,noventa,La Piadineria,Quick Service • Restaurants & Cafés,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-noventa-di-piave/food-drink/la-piadineria/,active,7,
noventa-lindt,noventa,Lindt,Restaurants & Cafés • Confectionery,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-noventa-di-piave/food-drink/lindt/,active,8,
noventa-panino-giusto,noventa,Panino Giusto,Restaurants & Cafés,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-noventa-di-piave/food-drink/panino-giusto/,active,9,
noventa-starbucks,noventa,Starbucks,Restaurants & Cafés • Food,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-noventa-di-piave/food-drink/starbucks/,active,10,
noventa-sutto-caffe,noventa,Sutto Caffè,Restaurants & Cafés • Café,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-noventa-di-piave/food-drink/sutto-caffe/,active,11,
noventa-sutto-osteria,noventa,Sutto Osteria,Restaurants & Cafés,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-noventa-di-piave/food-drink/sutto-osteria/,active,12,
noventa-trame,noventa,Tramè,Restaurants & Cafés,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-noventa-di-piave/food-drink/trame/,active,13,
noventa-venchi,noventa,Venchi,Restaurants & Cafés • Café • Confectionery • Ice cream,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-noventa-di-piave/food-drink/venchi/,active,14,
serravalle-bollicine-co,serravalle-designer-outlet,Bollicine&Co,Kitchen • Dining • Food,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-serravalle/food-drink/bollicine-co/,active,1,
serravalle-bomaki,serravalle-designer-outlet,Bomaki,Restaurants & Cafés,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-serravalle/food-drink/bomaki/,active,2,
serravalle-bonetti,serravalle-designer-outlet,Bonetti,Quick Service • Restaurants & Cafés,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-serravalle/food-drink/bonetti/,active,3,
serravalle-cioccolati-italiani,serravalle-designer-outlet,Cioccolati Italiani,Restaurants & Cafés • Café,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-serravalle/food-drink/cioccolati-italiani/,active,4,
serravalle-eataly,serravalle-designer-outlet,Eataly,Gifting • Food • Food Market,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-serravalle/food-drink/eataly/,active,5,
serravalle-farinella,serravalle-designer-outlet,Farinella,Restaurants & Cafés • Food,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-serravalle/food-drink/farinella/,active,6,
serravalle-farinella-bakery,serravalle-designer-outlet,Farinella Bakery,Bakery,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-serravalle/food-drink/farinella-bakery/,active,7,
serravalle-focaccino,serravalle-designer-outlet,Focaccino,Restaurants & Cafés • Food,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-serravalle/food-drink/focaccino/,active,8,
serravalle-god-save-the-food,serravalle-designer-outlet,God Save The Food,Restaurants & Cafés,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-serravalle/food-drink/god-save-the-food/,active,9,
serravalle-la-piadineria,serravalle-designer-outlet,La Piadineria,Quick Service • Restaurants & Cafés,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-serravalle/food-drink/la-piadineria/,active,10,
serravalle-le-dolci-terre,serravalle-designer-outlet,Le Dolci Terre,Gifting • Food • Food Market,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-serravalle/food-drink/le-dolci-terre/,active,11,
serravalle-mc-donalds,serravalle-designer-outlet,Mc Donald's,Quick Service • Restaurants & Cafés,€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-serravalle/food-drink/mcdonalds/,active,12,
serravalle-obica,serravalle-designer-outlet,Obicà,Restaurants & Cafés,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-serravalle/food-drink/obica/,active,13,
serravalle-starbucks,serravalle-designer-outlet,Starbucks,Restaurants & Cafés • Café,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-serravalle/food-drink/starbucks/,active,14,
serravalle-wagamama,serravalle-designer-outlet,Wagamama,Restaurants & Cafés • Food,€€,https://www.mcarthurglen.com/en/outlets/it/designer-outlet-serravalle/food-drink/wagamama/,active,15,
firenze-toscanino-bistro,the-mall-firenze,ToscaNino Bistrò,Tuscan • Bistro,€€,https://firenze.themall.it/en/restaurants,active,1,
firenze-toscanino-restaurant-bottega,the-mall-firenze,ToscaNino Restaurant&Bottega,Tuscan • Restaurant & bottega,€€,https://firenze.themall.it/en/restaurants,active,2,
firenze-toscapino,the-mall-firenze,Toscapino,Street food • Food truck,€€,https://firenze.themall.it/en/restaurants,active,3,
valdichiana-village-badiani,valdichiana-village,Badiani,Gelato • Cafe,€€,https://www.valdichianadesignervillage.com/en/shops/shop/badiani,active,1,
valdichiana-village-billis,valdichiana-village,Billi's,Restaurant • Cafe,€€,https://www.valdichianadesignervillage.com/en/shops/shop/billis,active,2,
valdichiana-village-da-michele,valdichiana-village,Da Michele,Pizza,€€,https://www.valdichianadesignervillage.com/en/shops/shop/da-michele,active,3,
valdichiana-village-ice-village,valdichiana-village,Ice Village,Ice Cream,€€,https://www.valdichianadesignervillage.com/en/shops/shop/ice-village,active,4,
valdichiana-village-la-piadineria-yoyogurt,valdichiana-village,La Piadineria - Yoyogurt,Piadina • Frozen Yogurt,€€,https://www.valdichianadesignervillage.com/en/shops/shop/la-piadineria-yoyogurt,active,5,
valdichiana-village-old-wild-west,valdichiana-village,Old Wild West,Steakhouse • Burgers,€€,https://www.valdichianadesignervillage.com/en/shops/shop/old-wild-west,active,6,
valdichiana-village-poke-house,valdichiana-village,Poke House,Poke • Healthy,€€,https://www.valdichianadesignervillage.com/en/shops/shop/poke-house,active,7,
valdichiana-village-terre-di-masaccio,valdichiana-village,Terre di Masaccio,Restaurant • Tuscan,€€,https://www.valdichianadesignervillage.com/en/shops/shop/terre-di-masaccio,active,8,
palmanova-antica-pizzeria-da-michele,palmanova-designer-village,Antica Pizzeria Da Michele,Pizza • Restaurant,€€,https://www.palmanovadesignervillage.com/en/shops/shop/antica-pizzeria-da-michele,active,1,
palmanova-dallava-italian-excellence,palmanova-designer-village,Dall'Ava Italian Excellence,Restaurant,€€,https://www.palmanovadesignervillage.com/en/village/centre-map,active,2,
palmanova-dallava-italian-excellence-caffetteria-bakery,palmanova-designer-village,Dall’Ava Italian Excellence – Caffetteria Bakery,Cafe • Bakery,€€,https://www.palmanovadesignervillage.com/en/village/centre-map,active,3,
palmanova-hamericas,palmanova-designer-village,Hamerica's,Burgers • American,€€,https://www.palmanovadesignervillage.com/en/village/centre-map,active,4,
palmanova-la-piadineria,palmanova-designer-village,La Piadineria,Quick Service,€€,https://www.palmanovadesignervillage.com/en/village/centre-map,active,5,
franciacorta-il-cascinale,franciacorta-designer-village,Il Cascinale,Restaurant,€€,https://www.franciacortadesignervillage.com/en/shops/shop/il-cascinale,active,1,
franciacorta-mcdonalds,franciacorta-designer-village,McDonald's,Fast Food,€€,https://www.franciacortadesignervillage.com/en/shops/shop/mcdonalds,active,2,
franciacorta-poke-house,franciacorta-designer-village,Poke House,Healthy • Bowl,€€,https://www.franciacortadesignervillage.com/en/shops/shop/poke-house,active,3,
franciacorta-spontini,franciacorta-designer-village,Spontini,Pizza,€€,https://www.franciacortadesignervillage.com/en/shops/shop/spontini,active,4,
mantova-hamericas,mantova-village,Hamerica's,Burgers • American,€€,https://www.mantovavillage.it/en/shop-and-brands-by-category/mJqXvmZz,active,3,
mantova-i-bellini,mantova-village,I BELLINI,Cafe,€€,https://www.mantovavillage.it/en/shop-and-brands-by-category/mJqXvmZz,active,4,
mantova-la-piadineria,mantova-village,La Piadineria,Quick Service,€€,https://www.mantovavillage.it/en/shop-and-brands-by-category/mJqXvmZz,active,5,
mantova-lindt,mantova-village,Lindt,Chocolate • Cafe,€€,https://www.mantovavillage.it/en/shop-and-brands-by-category/mJqXvmZz,active,6,
mantova-pane-piero-pizza-focaccia,mantova-village,Pane Piero Pizza & Focaccia,Pizza • Bakery,€€,https://www.mantovavillage.it/en/shop-and-brands-by-category/mJqXvmZz,active,7,
mantova-poke-house,mantova-village,Poke House,Healthy • Bowl,€€,https://www.mantovavillage.it/en/shop-and-brands-by-category/mJqXvmZz,active,8,
mantova-renato-bosco,mantova-village,Renato Bosco,Pizza,€€,https://www.mantovavillage.it/en/shop-and-brands-by-category/mJqXvmZz,active,9,
mantova-antica-pizzeria-da-michele,mantova-village,Antica Pizzeria da Michele,Pizza,€€,https://www.mantovavillage.it/en/shop-and-brands-by-category/mJqXvmZz,active,1,
mantova-badiani,mantova-village,Badiani,Gelato,€€,https://www.mantovavillage.it/en/shop-and-brands-by-category/mJqXvmZz,active,2,
vicolungo-the-style-outlets-alice-pizza,vicolungo-the-style-outlets,ALICE PIZZA,Fast Food,€€,https://vicolungo.thestyleoutlets.it/en/restaurants,active,16,
vicolungo-the-style-outlets-antonino-il-banco-di-cannavacciuolo,vicolungo-the-style-outlets,"ANTONINO, IL BANCO DI CANNAVACCIUOLO",Restaurant,€€,https://vicolungo.thestyleoutlets.it/en/restaurants,active,17,
vicolungo-the-style-outlets-artandfood-wow-vicolungo,vicolungo-the-style-outlets,ART&FOOD WOW VICOLUNGO,Restaurant,€€,https://vicolungo.thestyleoutlets.it/en/restaurants,active,18,
vicolungo-the-style-outlets-befed,vicolungo-the-style-outlets,BEFED,Restaurant,€€,https://vicolungo.thestyleoutlets.it/en/restaurants,active,19,
vicolungo-the-style-outlets-billy-tacos,vicolungo-the-style-outlets,BILLY TACOS,Fast Food,€€,https://vicolungo.thestyleoutlets.it/en/restaurants,active,20,
vicolungo-the-style-outlets-botega-caffe-cacao,vicolungo-the-style-outlets,BOTEGA CAFFE CACAO,Restaurant,€€,https://vicolungo.thestyleoutlets.it/en/restaurants,active,21,
vicolungo-the-style-outlets-calavera,vicolungo-the-style-outlets,CALAVERA,Restaurant,€€,https://vicolungo.thestyleoutlets.it/en/restaurants,active,22,
vicolungo-the-style-outlets-emozioni-ditalia,vicolungo-the-style-outlets,EMOZIONI D'ITALIA,Restaurant,€€,https://vicolungo.thestyleoutlets.it/en/restaurants,active,23,
vicolungo-the-style-outlets-la-piadineria,vicolungo-the-style-outlets,LA PIADINERIA,Fast Food,€€,https://vicolungo.thestyleoutlets.it/en/restaurants,active,24,
vicolungo-the-style-outlets-lindt,vicolungo-the-style-outlets,LINDT,Dessert,€€,https://vicolungo.thestyleoutlets.it/en/restaurants,active,25,
vicolungo-the-style-outlets-linos-coffee,vicolungo-the-style-outlets,LINO'S COFFEE,Cafe,€€,https://vicolungo.thestyleoutlets.it/en/restaurants,active,26,
vicolungo-the-style-outlets-miscusi,vicolungo-the-style-outlets,MISCUSI,Restaurant,€€,https://vicolungo.thestyleoutlets.it/en/restaurants,active,27,
vicolungo-the-style-outlets-old-wild-west,vicolungo-the-style-outlets,OLD WILD WEST,Restaurant,€€,https://vicolungo.thestyleoutlets.it/en/restaurants,active,28,
vicolungo-the-style-outlets-parma-menu,vicolungo-the-style-outlets,PARMA MENÙ,Restaurant,€€,https://vicolungo.thestyleoutlets.it/en/restaurants,active,29,
vicolungo-the-style-outlets-pasticceria-pariani,vicolungo-the-style-outlets,PASTICCERIA PARIANI,Dessert,€€,https://vicolungo.thestyleoutlets.it/en/restaurants,active,30,
vicolungo-the-style-outlets-poke-house,vicolungo-the-style-outlets,POKE HOUSE,Restaurant,€€,https://vicolungo.thestyleoutlets.it/en/restaurants,active,31,
vicolungo-the-style-outlets-popeyes,vicolungo-the-style-outlets,POPEYES,Fast Food,€€,https://vicolungo.thestyleoutlets.it/en/restaurants,active,32,
vicolungo-the-style-outlets-roadhouse-meatery,vicolungo-the-style-outlets,ROADHOUSE MEATERY,Restaurant,€€,https://vicolungo.thestyleoutlets.it/en/restaurants,active,33,
vicolungo-the-style-outlets-signorvino,vicolungo-the-style-outlets,SIGNORVINO,Restaurant,€€,https://vicolungo.thestyleoutlets.it/en/restaurants,active,34,
castel-guelfo-the-style-outlets-alice-pizza,castel-guelfo-the-style-outlets,ALICE PIZZA,Fast Food,€€,https://castel-guelfo.thestyleoutlets.it/en/restaurants,active,35,
castel-guelfo-the-style-outlets-billy-tacos,castel-guelfo-the-style-outlets,BILLY TACOS,Fast Food,€€,https://castel-guelfo.thestyleoutlets.it/en/restaurants,active,36,
castel-guelfo-the-style-outlets-botega-caffe-cacao,castel-guelfo-the-style-outlets,BOTEGA CAFFE CACAO,Restaurant,€€,https://castel-guelfo.thestyleoutlets.it/en/restaurants,active,37,
castel-guelfo-the-style-outlets-farinella-bakery-e-coffee,castel-guelfo-the-style-outlets,FARINELLA BAKERY E COFFEE,Cafe,€€,https://castel-guelfo.thestyleoutlets.it/en/restaurants,active,38,
castel-guelfo-the-style-outlets-i-love-poke,castel-guelfo-the-style-outlets,I LOVE POKE,Restaurant,€€,https://castel-guelfo.thestyleoutlets.it/en/restaurants,active,39,
castel-guelfo-the-style-outlets-la-piadineria,castel-guelfo-the-style-outlets,LA PIADINERIA,Fast Food,€€,https://castel-guelfo.thestyleoutlets.it/en/restaurants,active,40,
castel-guelfo-the-style-outlets-lindt,castel-guelfo-the-style-outlets,LINDT,Dessert,€€,https://castel-guelfo.thestyleoutlets.it/en/restaurants,active,41,
castel-guelfo-the-style-outlets-roadhouse-meatery,castel-guelfo-the-style-outlets,ROADHOUSE MEATERY,Restaurant,€€,https://castel-guelfo.thestyleoutlets.it/en/restaurants,active,42,
puglia-village-bacio-di-latte,puglia-village,Bacio di Latte,Gelato • Cafe,€€,https://www.pugliavillage.it/en/shop-and-brands-by-category/mJqXvmZz,active,1,
puglia-village-bacio-di-puglia,puglia-village,Bacio di Puglia,Restaurant • Cafe,€€,https://www.pugliavillage.it/en/shop-and-brands/bacio-di-puglia-hykmbp_pg,active,2,
puglia-village-lindt,puglia-village,Lindt,Chocolate • Cafe,€€,https://www.pugliavillage.it/en/shop-and-brands-by-category/mJqXvmZz,active,3,
puglia-village-momi-poke,puglia-village,Momi Poke,Poke • Healthy,€€,https://www.pugliavillage.it/en/shop-and-brands-by-category/mJqXvmZz,active,4,
puglia-village-old-wild-west,puglia-village,Old Wild West,Restaurant • Steakhouse,€€,https://www.pugliavillage.it/en/shop-and-brands-by-category/mJqXvmZz,active,5,
puglia-village-whao,puglia-village,WHAO,Food & Drink,€€,https://www.pugliavillage.it/en/shop-and-brands-by-category/mJqXvmZz,active,6,
sicilia-outlet-village-caffe-vergnano,sicilia-outlet-village,Caffè Vergnano,Cafe • Bistro,€€,https://www.siciliaoutletvillage.com/en/brands/caffe-vergnano,active,1,
sicilia-outlet-village-fud-sud,sicilia-outlet-village,Fud Sud,Fast Casual • Restaurant,€€,https://www.siciliaoutletvillage.com/en/brands/fud-sud,active,2,
scalo-milano-outlet-more-doppio-malto,scalo-milano-outlet-more,Doppio Malto,Restaurant • Brewery,€€,https://www.scalomilano.it/en/stores/doppio-malto/,active,1,
scalo-milano-outlet-more-la-piadineria,scalo-milano-outlet-more,La Piadineria,Fast Food • Piadina,€€,https://www.scalomilano.it/en/stores/la-piadineria/,active,2,
scalo-milano-outlet-more-mi-scusi,scalo-milano-outlet-more,Mi scusi,Restaurant • Pasta,€€,https://www.scalomilano.it/en/stores/mi-scusi/,active,3,
scalo-milano-outlet-more-osteria-urbana-vino-e-cucina,scalo-milano-outlet-more,Osteria Urbana - Vino e Cucina,Restaurant • Italian,€€,https://www.scalomilano.it/en/stores/osteria-urbana-vino-e-cucina/,active,4,
scalo-milano-outlet-more-roadhouse-restaurant,scalo-milano-outlet-more,Roadhouse Restaurant,Restaurant • Steakhouse,€€,https://www.scalomilano.it/en/stores/roadhouse-restaurant/,active,5,
scalo-milano-outlet-more-rossopomodoro,scalo-milano-outlet-more,Rossopomodoro,Restaurant • Pizza,€€,https://www.scalomilano.it/en/stores/rossopomodoro/,active,6,
torino-outlet-village-caffe-e-bollicine,torino-outlet-village,Caffè e Bollicine,Cafe • Wine Bar,€€,https://www.torinooutletvillage.com/en/brands/caffe-e-bollicine,active,1,
torino-outlet-village-la-piadineria,torino-outlet-village,La Piadineria,Fast Casual • Piadina,€€,https://www.torinooutletvillage.com/en/brands/la-piadineria,active,2,
torino-outlet-village-re-nero-caffe,torino-outlet-village,Re Nero Caffè,Cafe • Mediterranean,€€,https://www.torinooutletvillage.com/marchi/re-nero-caffe,active,3,
mondovicino-outlet-village-caffe-bistrot-la-scuderia,mondovicino-outlet-village,Caffè Bistrot La Scuderia,Restaurants & Food Market,€€,https://mondovicino.it/en/negozi/caffe-bistrot-la-scuderia/,active,1,
mondovicino-outlet-village-caffetteria-le-fontane,mondovicino-outlet-village,Caffetteria Le Fontane,Cafe • Restaurants & Food Market,€€,https://mondovicino.it/en/food/,active,2,
mondovicino-outlet-village-i-partenopei-cafe-restaurant,mondovicino-outlet-village,I Partenopei CAFE’ – RESTAURANT,Cafe • Restaurant,€€,https://mondovicino.it/en/negozi/i-partenopei/,active,3,
mondovicino-outlet-village-love-it-pizza,mondovicino-outlet-village,Love IT Pizza,Pizza • Restaurants & Food Market,€€,https://mondovicino.it/en/food/,active,4,
mondovicino-outlet-village-sapori-della-regione,mondovicino-outlet-village,Sapori della Regione,Regional Food • Restaurants & Food Market,€€,https://mondovicino.it/en/food/,active,5,
brugnato-5terre-outlet-village-la-friggitoria-della-luna-blu,brugnato-5terre-outlet-village,La Friggitoria della Luna Blu,Fritti • Bakery • Cafe,€€,https://www.brugnato5terreoutletvillage.it/it/page/68/la-friggitoria-della-luna-blu,active,1,
brugnato-5terre-outlet-village-la-piadineria,brugnato-5terre-outlet-village,La Piadineria,Fast Casual • Piadina,€€,https://www.brugnato5terreoutletvillage.it/it/page/69/la-piadineria,active,2,
valmontone-outlet-alice-pizza,valmontone-outlet,ALICE PIZZA,Pizza,€€,https://www.valmontoneoutlet.com/en/foodcourt/,active,1,
valmontone-outlet-burger-king,valmontone-outlet,BURGER KING,Fast Food,€€,https://www.valmontoneoutlet.com/en/foodcourt/,active,2,
valmontone-outlet-calavera,valmontone-outlet,CALAVERA,Restaurant,€€,https://www.valmontoneoutlet.com/en/foodcourt/,active,3,
valmontone-outlet-casa-angelesi,valmontone-outlet,CASA ANGELESI,Restaurant,€€,https://www.valmontoneoutlet.com/en/foodcourt/,active,4,
valmontone-outlet-dispensa-emilia,valmontone-outlet,DISPENSA EMILIA,Italian • Fast Casual,€€,https://www.valmontoneoutlet.com/en/foodcourt/,active,5,
valmontone-outlet-fattoria-toccaferro,valmontone-outlet,FATTORIA TOCCAFERRO,Restaurant,€€,https://www.valmontoneoutlet.com/en/foodcourt/,active,6,
valmontone-outlet-kfc,valmontone-outlet,KFC,Fast Food,€€,https://www.valmontoneoutlet.com/en/foodcourt/,active,7,
valmontone-outlet-la-piadineria,valmontone-outlet,LA PIADINERIA,Fast Casual • Piadina,€€,https://www.valmontoneoutlet.com/en/foodcourt/,active,8,
valmontone-outlet-old-wild-west,valmontone-outlet,OLD WILD WEST,Restaurant,€€,https://www.valmontoneoutlet.com/en/foodcourt/,active,9,
valmontone-outlet-poke-house,valmontone-outlet,POKE HOUSE,Healthy • Bowl,€€,https://www.valmontoneoutlet.com/en/foodcourt/,active,10,
cilento-outlet-village-mcdonalds,cilento-outlet-village,McDonald's,Fast Food,€€,https://www.cilentooutlet.com/wp-content/uploads/2025/06/mappa-giugno.pdf,active,1,
cilento-outlet-village-pizzeria-verdevasinicola,cilento-outlet-village,Pizzeria Verdevasinicola,Pizza • Restaurant,€€,https://www.cilentooutlet.com/domenica-di-shopping-al-cilento-outlet-non-puoi-rinunciare-ad-una-pausa-pranzo-da-verdevasinicola-le-specialita-del-territorio-campano-rendono-unico-il-sapore-delle-sue-pizze-e-dei-piatti-della-trad/,active,2,
santangelo-outlet-village-ami-poke,santangelo-outlet-village,Ami Pokè,Healthy • Bowl,€€,https://santangeloutlet.com/en/food-court-2/,active,1,
santangelo-outlet-village-billy-tacos,santangelo-outlet-village,Billy Tacos,Tex Mex,€€,https://santangeloutlet.com/en/food-court-2/,active,2,
santangelo-outlet-village-burger-king,santangelo-outlet-village,Burger King,Fast Food,€€,https://santangeloutlet.com/en/food-court-2/,active,3,
santangelo-outlet-village-fattoria-toccaferro,santangelo-outlet-village,Fattoria Toccaferro,Bar • Pizzeria • Restaurant,€€,https://santangeloutlet.com/en/food-court-2/,active,4,
santangelo-outlet-village-nero-lab,santangelo-outlet-village,NERO.lab,Cafe,€€,https://santangeloutlet.com/en/food-court-2/,active,5,
santangelo-outlet-village-old-wild-west,santangelo-outlet-village,Old Wild West,Restaurant,€€,https://santangeloutlet.com/en/food-court-2/,active,6,
santangelo-outlet-village-sushiko,santangelo-outlet-village,Sushiko,Sushi,€€,https://santangeloutlet.com/en/food-court-2/,active,7,
designer-outlet-roermond-chez-margot,designer-outlet-roermond,Chez Margot,Restaurant,€€,https://www.mcarthurglen.com/en/outlets/nl/designer-outlet-roermond/food-drink/,active,1,
designer-outlet-roermond-cinnamood,designer-outlet-roermond,Cinnamood,Dessert,€€,https://www.mcarthurglen.com/en/outlets/nl/designer-outlet-roermond/food-drink/,active,2,
designer-outlet-roermond-crepes,designer-outlet-roermond,Crêpes,Restaurant,€€,https://www.mcarthurglen.com/en/outlets/nl/designer-outlet-roermond/food-drink/,active,3,
designer-outlet-roermond-doner-kebab,designer-outlet-roermond,Döner Kebab,Fast Food,€€,https://www.mcarthurglen.com/en/outlets/nl/designer-outlet-roermond/food-drink/,active,4,
designer-outlet-roermond-dunkin,designer-outlet-roermond,Dunkin',Restaurant,€€,https://www.mcarthurglen.com/en/outlets/nl/designer-outlet-roermond/food-drink/,active,5,
designer-outlet-roermond-frankies-churros,designer-outlet-roermond,Frankie's Churros,Dessert,€€,https://www.mcarthurglen.com/en/outlets/nl/designer-outlet-roermond/food-drink/,active,6,
designer-outlet-roermond-frites-boutique,designer-outlet-roermond,Frites Boutique,Restaurant,€€,https://www.mcarthurglen.com/en/outlets/nl/designer-outlet-roermond/food-drink/,active,7,
designer-outlet-roermond-go-to-italiano,designer-outlet-roermond,Go To Italiano,Cafe,€€,https://www.mcarthurglen.com/en/outlets/nl/designer-outlet-roermond/food-drink/,active,8,
designer-outlet-roermond-kafer,designer-outlet-roermond,Käfer,Restaurant,€€,https://www.mcarthurglen.com/en/outlets/nl/designer-outlet-roermond/food-drink/,active,9,
designer-outlet-roermond-kamps,designer-outlet-roermond,Kamps,Cafe,€€,https://www.mcarthurglen.com/en/outlets/nl/designer-outlet-roermond/food-drink/,active,10,
designer-outlet-roermond-kamps-to-go,designer-outlet-roermond,Kamps To Go,Cafe,€€,https://www.mcarthurglen.com/en/outlets/nl/designer-outlet-roermond/food-drink/,active,11,
designer-outlet-roermond-la-place,designer-outlet-roermond,La Place,Restaurant,€€,https://www.mcarthurglen.com/en/outlets/nl/designer-outlet-roermond/food-drink/,active,12,
designer-outlet-roermond-la-place-cuisine,designer-outlet-roermond,La Place Cuisine,Restaurant,€€,https://www.mcarthurglen.com/en/outlets/nl/designer-outlet-roermond/food-drink/,active,13,
designer-outlet-roermond-la-place-express,designer-outlet-roermond,La Place Express,Restaurant,€€,https://www.mcarthurglen.com/en/outlets/nl/designer-outlet-roermond/food-drink/,active,14,
